date,year,month,quarter,period,flow_code,flow_label,partner_iso,partner_name,hs_code,hs_description,primary_value_usd,fob_value_usd,cif_value_usd,is_reported,mom_growth,yoy_growth,rolling_3m_avg,rolling_12m_avg,rolling_12m_std,is_anomaly
2024-02-01,2024,2,1,202402,M,imports,MYS,Malaysia,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",48716021.0,,48716021.0,False,-0.09950768511522301,0.009993491105184216,49507012.333333336,54660754.833333336,11337625.559666986,False
2024-03-01,2024,3,1,202403,M,imports,MYS,Malaysia,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",41739797.0,,41739797.0,False,-0.14320184318830143,-0.4291978195141257,48185045.666666664,52045337.666666664,10259826.685603373,False
2024-04-01,2024,4,2,202404,M,imports,MYS,Malaysia,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",41042691.0,,41042691.0,False,-0.016701231201483813,-0.04488577312870157,43832836.333333336,51884603.583333336,10428623.887815872,False
2024-05-01,2024,5,2,202405,M,imports,MYS,Malaysia,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",46235883.0,,46235883.0,False,0.12653146939122495,-0.4212240154136361,43006123.666666664,49080458.166666664,5639229.926157881,False
2024-06-01,2024,6,2,202406,M,imports,MYS,Malaysia,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",44105727.0,,44105727.0,False,-0.04607148953984508,-0.14285150423534765,43794767.0,48467906.833333336,5755712.952983328,False
2024-07-01,2024,7,3,202407,M,imports,MYS,Malaysia,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",59337098.0,,59337098.0,False,0.3453377154399926,0.03242599054060835,49892902.666666664,48623209.666666664,6038967.225546613,False
2024-08-01,2024,8,3,202408,M,imports,MYS,Malaysia,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",52846730.0,,52846730.0,False,-0.1093812845380473,-0.1048446889046265,52096518.333333336,48107405.416666664,5286102.836343579,False
2024-09-01,2024,9,3,202409,M,imports,MYS,Malaysia,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",50204120.0,,50204120.0,False,-0.05000517534386706,0.09366657596369121,54129316.0,48465714.5,5268897.745812462,False
2024-10-01,2024,10,4,202410,M,imports,MYS,Malaysia,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",60054064.0,,60054064.0,False,0.1961979216048404,0.21325566975302324,54368304.666666664,49345363.5,6247271.335540749,False
2024-11-01,2024,11,4,202411,M,imports,MYS,Malaysia,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",50232734.0,,50232734.0,False,-0.1635414715646888,0.04526935237508045,53496972.666666664,49526656.75,6238051.002989135,False
2024-12-01,2024,12,4,202412,M,imports,MYS,Malaysia,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",51757781.0,,51757781.0,False,0.03035962565764394,0.1324142152344816,54014859.666666664,50030997.083333336,6145005.033067899,False
2015-01-01,2015,1,1,201501,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",10145691.0,10145691.0,0.0,False,,,10145691.0,,,False
2015-02-01,2015,2,1,201502,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8878826.0,8878826.0,0.0,False,-0.12486729587960055,,9512258.5,,,False
2015-03-01,2015,3,1,201503,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",12149342.0,12149342.0,0.0,False,0.368350049882721,,10391286.333333334,,,False
2015-04-01,2015,4,2,201504,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",9559596.0,9559596.0,0.0,False,-0.213159362869199,,10195921.333333334,,,False
2015-05-01,2015,5,2,201505,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8038598.0,8038598.0,0.0,False,-0.15910693297080758,,9915845.333333334,,,False
2015-06-01,2015,6,2,201506,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",10599202.0,10599202.0,0.0,False,0.3185386307413307,,9399132.0,9895209.166666666,1430534.0158025487,False
2015-07-01,2015,7,3,201507,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",11470454.0,11470454.0,0.0,False,0.08219977315273352,,10036084.666666666,10120244.142857144,1435214.789571051,False
2015-08-01,2015,8,3,201508,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",9982942.0,9982942.0,0.0,False,-0.1296820509458475,,10684199.333333334,10103081.375,1329637.1334664356,False
2015-09-01,2015,9,3,201509,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",10730406.667,10730406.667,0.0,False,0.07487418708833515,,10727934.222333333,10172784.185222222,1261217.419453169,False
2015-10-01,2015,10,4,201510,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8469806.47,8469806.47,0.0,False,-0.210672369384861,,9727718.379,10002486.4137,1305351.1584476687,False
2015-11-01,2015,11,4,201511,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8837142.35,8837142.35,0.0,False,0.04337004408555267,,9345785.162333334,9896546.044272728,1287246.853867921,False
2015-12-01,2015,12,4,201512,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",9620917.7,9620917.7,0.0,False,0.08869104049229204,,8975955.506666666,9873577.015583334,1229918.1309320005,False
2016-01-01,2016,1,1,201601,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",9700155.616,9700155.616,0.0,False,0.008236003931309188,-0.043913754519036674,9386071.888666665,9836449.066916667,1227679.6977595177,False
2016-02-01,2016,2,1,201602,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",10166087.919,10166087.919,0.0,False,0.04803348744544511,0.14498109536103088,9829053.745,9943720.8935,1192122.0476097371,False
2016-03-01,2016,3,1,201603,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",10475389.476,10475389.476,0.0,False,0.030424835931423422,-0.13778133202604714,10113877.670333333,9804224.849833334,991651.6068094309,False
2016-04-01,2016,4,2,201604,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8754837.904,8754837.904,0.0,False,-0.1642470264176744,-0.08418327469068787,9798771.766333332,9737161.675166667,1035923.0428297953,False
2016-05-01,2016,5,2,201605,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8922097.785,8922097.785,0.0,False,0.0191048518355299,0.109907198369666,9384108.388333334,9810786.65725,930232.8637076863,False
2016-06-01,2016,6,2,201606,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",10412450.817,10412450.817,0.0,False,0.16704065208807828,-0.01761936257088037,9363128.835333332,9795224.058666667,917316.2269601229,False
2016-07-01,2016,7,3,201607,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",6461521.435,6461521.435,0.0,False,-0.37944278935267317,-0.4366812826240357,8598690.012333333,9377813.011583334,1185999.911952465,True
2016-08-01,2016,8,3,201608,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",9169740.294,9169740.294,0.0,False,0.41913021356401337,-0.08145912357299079,8681237.515333334,9310046.20275,1171423.3293224839,False
2016-09-01,2016,9,3,201609,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",9212325.421,9212325.421,0.0,False,0.004644093031496821,-0.14147471695258906,8281195.716666666,9183539.43225,1082700.190528879,False
2016-10-01,2016,10,4,201610,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",11889783.1,11889783.1,0.0,False,0.2906386342905982,0.4037845070148336,10090616.271666666,9468537.48475,1305035.3564340794,False
2016-11-01,2016,11,4,201611,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",17447022.044,17447022.044,0.0,False,0.4673961583033419,0.9742832414598368,12849710.188333333,10186027.45925,2625302.4722856707,True
2016-12-01,2016,12,4,201612,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",12974169.331,12974169.331,0.0,False,-0.25636768852127434,0.34853760686467594,14103658.158333333,10465465.095166666,2735818.061625634,False
2017-01-01,2017,1,1,201701,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",11840234.0,11840234.0,0.0,False,-0.0873994551844346,0.22062309809442948,14087141.791666666,10643804.9605,2751104.4853340494,False
2017-02-01,2017,2,1,201702,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",14685504.55,14685504.55,0.0,False,0.2403052633925986,0.4445580902908972,13166635.960333332,11020423.013083333,2979618.0794177046,False
2017-03-01,2017,3,1,201703,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",12486679.13,12486679.13,0.0,False,-0.1497276046943855,0.19200141995751419,13004139.226666667,11188030.48425,3002651.8758390998,False
2017-04-01,2017,4,2,201704,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",11307023.8,11307023.8,,False,-0.09447310351443294,0.29151720728420716,12826402.493333334,11400712.64225,2903384.076226032,False
2017-05-01,2017,5,2,201705,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",14045033.13,14045033.13,0.0,False,0.24215119543659225,0.5741850704228748,12612912.020000001,11827623.921000002,2882358.4154643253,False
2017-06-01,2017,6,2,201706,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",11872804.27,11872804.27,,False,-0.15466171136044882,0.1402506939687762,12408287.066666668,11949320.042083332,2847798.150823771,False
2017-07-01,2017,7,3,201707,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",12925420.51,12925420.51,0.0,False,0.08865776071620535,1.0003679690648584,12947752.636666669,12487978.298333334,2267648.0277117323,False
2017-08-01,2017,8,3,201708,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",13661823.58,13661823.58,0.0,False,0.05697323885364258,0.489881189867426,12820016.12,12862318.572166666,2028213.3866121422,False
2017-09-01,2017,9,3,201709,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",14223860.18,14223860.18,0.0,False,0.0411392078596875,0.544003227195593,13603701.423333332,13279946.46875,1697284.8313008093,False
2017-10-01,2017,10,4,201710,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",16008509.14,16008509.14,0.0,False,0.12546867990936628,0.34640884575934794,14631397.633333335,13623173.63875,1803717.7556019735,False
2017-11-01,2017,11,4,201711,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",14563131.38,14563131.38,0.0,False,-0.09028809287358786,-0.16529414915204765,14931833.566666668,13382849.41675,1393361.217587823,False
2017-12-01,2017,12,4,201712,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",9792940.49,9792940.49,0.0,False,-0.3275525548407159,-0.24519711126313803,13454860.336666668,13117747.013333334,1738156.9546180815,False
2018-01-01,2018,1,1,201801,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",15022871.77,15022871.77,0.0,False,0.5340511652593529,0.26879855330561875,13126314.546666667,13382966.8275,1768061.2861927254,False
2018-02-01,2018,2,1,201802,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",13836392.62,13836392.62,0.0,False,-0.07897818527409295,-0.057819731498432,12884068.293333331,13312207.5,1727724.6116496155,False
2018-03-01,2018,3,1,201803,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",13064554.95,13064554.95,0.0,False,-0.055783157590103105,0.04627938413277688,13974606.446666665,13360363.818333333,1710591.657202521,False
2018-04-01,2018,4,2,201804,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",12096176.95,12096176.95,0.0,False,-0.07412254024007148,0.06979318023545678,12999041.506666666,13426126.580833333,1638109.4510717718,False
2018-05-01,2018,5,2,201805,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",15128036.0,15128036.0,0.0,False,0.2506460563971826,0.07710931401697585,13429589.299999999,13516376.819999998,1703822.9047166633,False
2018-06-01,2018,6,2,201806,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",10166221.59,10166221.59,0.0,False,-0.32798800915069215,-0.14373880350341195,12463478.18,13374161.596666666,1911987.1789703812,False
2018-07-01,2018,7,3,201807,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",15409041.92,15409041.92,0.0,False,0.5157098223352812,0.19215014382537876,13567766.503333336,13581130.0475,1991755.3425367475,False
2018-08-01,2018,8,3,201808,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",13630569.86,13630569.86,0.0,False,-0.11541743277962346,-0.0022876682469941123,13068611.123333335,13578525.570833333,1991660.6647594057,False
2018-09-01,2018,9,3,201809,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",14708132.52,14708132.52,0.0,False,0.0790548503157007,0.03404647781063885,14582581.433333332,13618881.599166667,2010740.3890243534,False
2018-10-01,2018,10,4,201810,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",20685167.12,20685167.12,0.0,False,0.4063761726291546,0.29213575974508266,16341289.833333334,14008603.097500002,2810262.413425986,True
2018-11-01,2018,11,4,201811,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",18465088.97,18465088.97,0.0,False,-0.10732705890751348,0.26793396888245313,17952796.203333333,14333766.229999999,3091885.49591458,False
2018-12-01,2018,12,4,201812,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",10618017.99,10618017.99,0.0,False,-0.42496794858389464,0.08425227344560327,16589424.693333335,14402522.688333333,2989196.7953339517,False
2019-01-01,2019,1,1,201901,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",13664031.653,13664031.653,0.0,False,0.28687215126860033,-0.0904514221916971,14249046.204333333,14289286.011916667,2989298.15084494,False
2019-02-01,2019,2,1,201902,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",9661889.576,9661889.576,0.0,False,-0.2928961362674619,-0.30170458143590895,11314646.406333333,13941410.758249998,3275951.1710538985,False
2019-03-01,2019,3,1,201903,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",14634278.802,14634278.802,0.0,False,0.5146394177751055,0.12015134522435456,12653400.010333331,14072221.07925,3269087.595298088,False
2019-04-01,2019,4,2,201904,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",15219686.683,15219686.683,0.0,False,0.04000250978681619,0.25822288694280404,13171951.687,14332513.557000002,3221450.4297742164,False
2019-05-01,2019,5,2,201905,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",21959586.549,21959586.549,0.0,False,0.4428409077256692,0.45158211872314413,17271184.01133333,14901809.436083334,3905769.444379118,False
2019-06-01,2019,6,2,201906,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",19411693.902,19411693.902,0.0,False,-0.11602643981090921,0.9094305322927747,18863655.71133333,15672265.462083334,3797073.278090147,False
2019-07-01,2019,7,3,201907,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",29086681.599,29086681.599,0.0,False,0.49841027505606705,0.8876372554511163,23485987.349999998,16812068.768666666,5417839.8496409515,True
2019-08-01,2019,8,3,201908,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",17202196.568,17202196.568,0.0,False,-0.4085885490426171,0.26203062268740696,21900190.68966667,17109704.327666666,5324472.626741569,False
2019-09-01,2019,9,3,201909,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",28896995.055,28896995.055,0.0,False,0.6798433235413079,0.9646950430794732,25061957.74066667,18292109.538916666,6239506.003336015,False
2019-10-01,2019,10,4,201910,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",32496193.965,32496193.965,0.0,False,0.12455270532972729,0.5709901581399455,26198461.862666667,19276361.775999997,7462939.020281292,False
2019-11-01,2019,11,4,201911,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",32146765.958,32146765.958,0.0,False,-0.010752890242357371,0.7409483382521715,31179984.992666665,20416501.525,8323243.26810222,False
2019-12-01,2019,12,4,201912,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",17149982.066,17149982.066,0.0,False,-0.4665098788348855,0.6151773412092325,27264313.996333335,20960831.864666667,7822720.330528355,False
2020-01-01,2020,1,1,202001,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",21250116.299,21250116.299,0.0,False,0.23907513239495182,0.5551864075442505,23515621.441,21593005.585166667,7478387.987859399,False
2020-02-01,2020,2,1,202002,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",21441168.575,21441168.575,0.0,False,0.008990646136322056,1.2191485843783152,19947088.98,22574612.168416668,6475815.591376493,False
2020-03-01,2020,3,1,202003,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",23242091.088,23242091.088,0.0,False,0.0839936735117992,0.5881951821789544,21977791.98733333,23291929.858916666,5973579.415892122,False
2020-04-01,2020,4,2,202004,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",7337219.524,7337219.524,0.0,False,-0.6843132790324429,-0.5179125775174146,17340159.729,22635057.595666666,7240881.785546867,True
2020-05-01,2020,5,2,202005,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3487802.381,3487802.381,0.0,False,-0.5246424930327599,-0.841171764631478,11355704.331,21095742.24833333,9117721.404013038,False
2020-06-01,2020,6,2,202006,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",11061128.326,11061128.326,0.0,False,2.171374727609603,-0.4301822199627635,7295383.410333333,20399861.783666667,9565600.023461979,False
2020-07-01,2020,7,3,202007,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",18511948.777,18511948.777,0.0,False,0.673604015015927,-0.36355927320232917,11020293.161333332,19518634.0485,9171558.66132491,False
2020-08-01,2020,8,3,202008,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",14149645.442,14149645.442,0.0,False,-0.2356479799911667,-0.1774512408303972,14574240.84833333,19264254.788,9283298.891591948,False
2020-09-01,2020,9,3,202009,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",15608104.224,15608104.224,0.0,False,0.1030738747467761,-0.4598710283095905,16089899.480999999,18156847.21875,8810311.907691533,False
2020-10-01,2020,10,4,202010,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",21054017.877,21054017.877,0.0,False,0.3489157667608358,-0.3521081915107901,16937255.847666666,17203332.54475,7661616.284086407,False
2020-11-01,2020,11,4,202011,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",22790470.813,22790470.813,0.0,False,0.08247608347938895,-0.2910493440374087,19817530.971333336,16423641.282666668,6369807.298445578,False
2020-12-01,2020,12,4,202012,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",17976146.494,17976146.494,0.0,False,-0.2112428636732614,0.04817290331969959,20606878.394666668,16492488.318333333,6382822.955817924,False
2021-01-01,2021,1,1,202101,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",12340431.593,12340431.593,,False,-0.3135107350666654,-0.41927698562380455,17702349.633333337,15750014.592833333,6296709.544673084,False
2021-02-01,2021,2,1,202102,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",17203525.607,17203525.607,,False,0.3940781144768508,-0.19764048555361902,15840034.564666668,15396877.678833334,6063010.461725844,False
2021-03-01,2021,3,1,202103,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",17217234.72,17217234.72,,False,0.0007968781116831636,-0.25922178624928727,15587063.973333335,14894806.314833334,5584902.317989572,False
2021-04-01,2021,4,2,202104,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",20311985.77,20311985.77,,False,0.17974727651270594,1.7683491959807962,18244248.699,15976036.835333332,5233653.988661101,False
2021-05-01,2021,5,2,202105,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",16116263.636,16116263.636,,False,-0.20656385749328932,3.6207502247817294,17881828.042,17028408.606583335,3465102.6802764735,False
2021-06-01,2021,6,2,202106,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",16288033.54,16288033.54,,False,0.01065817163826388,0.4725471995215689,17572094.315333333,17463984.041083332,2934734.186754356,False
2021-07-01,2021,7,3,202107,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",31814309.446,31814309.446,,False,0.9532320686761062,0.7185824047615881,21406202.207333334,18572514.096833333,5088550.916618516,True
2021-08-01,2021,8,3,202108,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",15126018.369,15126018.369,,False,-0.5245529878725126,0.06900334930668017,21076120.451666668,18653878.507416666,5018728.364812978,False
2021-09-01,2021,9,3,202109,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",19117030.943,19117030.943,,False,0.2638508348092037,0.22481440850481094,22019119.586,18946289.067333333,4926511.769488695,False
2021-10-01,2021,10,4,202110,X,exports,PHL,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",13061825.729,13061825.729,,False,-0.3167440190924212,-0.3796041304178285,15768291.680333337,18280273.055,5150791.293709545,False
